"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TNFRSF10D",1422.07125356824,-0.189278609309746,0.183550792291248,-1.03120562405097,0.302444403848805,0.528958287479685
"TNFRSF11A",23.9112467458896,0.465584961326569,0.459669426654512,1.01286910620772,0.311122686567725,0.538098528943088
"TNFRSF11B",598.656116840474,0.578738290905182,0.242272424186357,2.38879143117012,0.0169038956762706,0.0789908460142416
"TNFRSF12A",4681.72566052216,0.33832077035449,0.189743505518257,1.7830426892895,0.0745793544894155,0.219570913623765
"TNFRSF13C",11.0610637313775,-1.33641098762226,0.834243714732828,-1.60194313007231,0.109168185852565,0.280676684253201
"TNFRSF14",8.66206211629182,-0.353655611604997,0.801261091390471,-0.441373748713144,0.658942443618928,0.8156101373609
"TNFRSF19",2458.41900173638,0.414965509211893,0.0884315793862868,4.69250365188256,2.69881716001197e-06,7.95373436920138e-05
"TNFRSF1A",1583.03622712685,-0.0214524998932538,0.153706456623554,-0.139567981492108,0.889001340027551,0.948515389359947
"TNFRSF1B",43.0697614238546,-0.162755968278386,0.305134955334446,-0.533390112909207,0.593763560216163,0.773244516554721
"TNFRSF21",1677.28694267041,0.383478175496872,0.100893380606124,3.80082591338597,0.000144214598122976,0.00215986514398132
"TNFRSF25",170.124514654134,-0.183552141739074,0.171862477749927,-1.06801754601814,0.285512597155068,0.511223667936599
"TNFRSF6B",35.7715400052624,1.06577307183913,1.27885522043488,0.833380553802417,0.404630138429127,0.628020283755741
"TNFRSF9",289.049161628115,0.0366135921523449,0.215177118652966,0.17015560195968,0.864887766970386,0.935294604514047
"TNFSF12",178.617601396137,0.228849979926952,0.160240126923226,1.4281689881374,0.153243224441882,0.347858118354498
"TNFSF13",40.7143905627481,-0.587851606791463,0.406846181080815,-1.44489891789028,0.148486280332401,0.34102224837139
"TNFSF4",79.5702285317757,-0.620615665571375,0.276538276860222,-2.24423060929489,0.0248175675665118,0.104256227895462
"TNFSF9",33.2497604067015,0.504017401252888,0.540840602366298,0.931914872973109,0.351380520647358,0.580283454555633
"TNIK",2257.72980292716,-0.493143935670169,0.180121162129528,-2.73784562479973,0.00618430983559572,0.0383634603715085
"TNIP1",5094.13357839359,0.107913848255538,0.11605539455169,0.929847756516599,0.352449915823242,0.581245757453524
"TNIP2",670.217850011516,0.0100133479506827,0.106869187124546,0.0936972407117977,0.925349662228951,0.966332659026156
"TNK1",21.3752341907259,0.199119505774318,0.448840741942694,0.443630640374757,0.657309649262358,0.814400753981322
"TNK2",1377.07072271956,-0.0301990362150473,0.117601510154696,-0.256791228066056,0.797339942055231,0.896593261570221
"TNKS",1920.69325858227,-0.50052034004678,0.109872278728194,-4.55547428196139,5.22675105936186e-06,0.000139604834746827
"TNKS1BP1",3475.93675607306,-0.0363996666900233,0.109949195785019,-0.331058962552075,0.740599948524613,0.865628749211025
"TNKS2",2103.50743110498,-0.431315619200919,0.111232074959718,-3.87761910723248,0.000105483689808968,0.00170301801151191
"TNKS2-DT",15.3692661753727,0.110232850674919,0.59493237114233,0.185286355259609,0.853004439658672,0.928647652911561
"TNMD",583.465554418177,-0.117820177177966,0.161703272705235,-0.728619620412616,0.466234373273433,0.67976549408674
"TNNC1",43661.0385928965,0.303282987501793,0.155037799765222,1.95618738114874,0.0504430844804416,0.169564420764561
"TNNC2",24.8159287624618,0.935929157862228,0.44026182310359,2.12584673198432,0.033516023445106,0.128619866621828
"TNNI1",78627.5282635207,0.364963759850706,0.15612466584006,2.33764317692496,0.0194057661555507,0.0873938000291934
"TNNI2",13.5093012752674,0.963058675522069,0.568366439498669,1.69443269094414,0.0901830918760091,0.248405333116709
"TNNI3",18795.1650244086,0.23077696817271,0.154163938949608,1.49695817157438,0.134404142248881,0.32035904392372
"TNNI3K",2871.73154064942,-0.140572990306723,0.102179527306718,-1.37574516159932,0.168900544658729,0.37001652237873
"TNNT1",1934.15960685291,0.177873971381791,0.136635983999047,1.30180912945327,0.192981642148044,0.402974035507409
"TNNT2",110673.292202966,-0.0327553524953546,0.110158486193444,-0.297347518354913,0.766201206816475,0.880777955378987
