"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"EEF2K",1174.97585721758,0.472866494835749,0.0899816143025549,5.2551457150544,1.47907318810358e-07,1.08545371086385e-06
"EEF2KMT",148.787403038958,-0.822074389562178,0.135242962895743,-6.07850029280936,1.21311761242494e-09,1.23635479486012e-08
"EEFSEC",557.603963047082,-0.234742825680801,0.0982264169874822,-2.38981358457487,0.0168569264570352,0.0399034021993938
"EEIG1",1721.3965242239,-0.179071894966227,0.0836113976481149,-2.14171632101959,0.0322163165584292,0.0688148738389401
"EEIG2",777.337828422682,-0.655083609292794,0.115658643927627,-5.66393991012647,1.47936230759574e-08,1.27254703492187e-07
"EEPD1",158.99924706724,0.214265043871423,0.136802333074239,1.56623822895731,0.117292856064557,0.200456095059785
"EFCAB10-AS1",29.0146179842746,-0.163237143882122,0.268863672870833,-0.607137223631338,0.54375984887973,0.656606078782078
"EFCAB11",76.865717284542,-0.591610490600057,0.187699925955435,-3.15189517304616,0.00162214497635601,0.00519006059821016
"EFCAB12",8.66865755760469,0.868514827975249,0.509363400435326,1.70509861374605,0.0881760341330508,0.159303351389882
"EFCAB13",81.2527526136937,-0.0757814018181199,0.209993608470197,-0.360874801715096,0.718193041371286,0.79990036388601
"EFCAB14",2383.75315081875,0.144134048715871,0.0773262970306276,1.86397195069075,0.0623256434315911,0.119460785089795
"EFCAB2",367.693419378722,-0.444663803001769,0.0947397520805436,-4.69352930777922,2.68531498757163e-06,1.58594019344338e-05
"EFCAB3P1",19.6597495874276,3.22755275315176,1.57678946160291,2.04691420874334,0.0406665087472615,0.0837306104299977
"EFCAB6",21.9218273456463,1.14424199925221,0.43332487034717,2.64061003084239,0.00827569151668234,0.0215468134048336
"EFCAB6-DT",8.6609249155966,0.297625663119036,0.498710043247294,0.596790995386978,0.550646930592377,0.662842891563488
"EFCAB7",129.947743241715,0.107005278430828,0.156888196263052,0.68204798690791,0.495208608084956,0.614931611769416
"EFEMP1",970.93704802183,-0.350419088624578,0.144702405281968,-2.42165351669,0.0154500736907018,0.037033501134861
"EFEMP2",3969.30014420236,0.21901333803549,0.0614286704610569,3.56532766201305,0.000363401892039488,0.00137731829603904
"EFHC1",375.972327340633,0.410655955027548,0.11085506082955,3.70444030208931,0.000211857992572314,0.000850535083362885
"EFHC2",149.955928794182,-0.943082834912083,0.157371807285289,-5.99270511777519,2.06378877330419e-09,2.04122137283066e-08
"EFHD1",110.68873269284,-1.07238484282345,0.213642177645952,-5.01953712810681,5.17961340936673e-07,3.48194747586191e-06
"EFHD2",1166.69281816962,1.20130633801911,0.117447710188225,10.2284355828978,1.47889027116295e-24,6.33960308183359e-23
"EFL1",781.938266804592,0.024385080242996,0.0887190837227044,0.274857214702675,0.783425939239052,0.850160482353596
"EFNA1",359.491745834613,-0.122392219299111,0.108044409240975,-1.13279548806764,0.257300146656217,0.37500281547492
"EFNA2",114.254870506459,0.863428912441005,0.172393087864601,5.00848916355131,5.48589636317002e-07,3.67147115093399e-06
"EFNA3",323.795512093388,2.06966016587514,0.160627872099583,12.8848134437841,5.48078734111275e-38,6.08266521476869e-36
"EFNA4",239.977850116908,0.893875775033048,0.119680924037908,7.4688241440208,8.09145869750015e-14,1.354065567417e-12
"EFNA5",279.468346315951,0.704523928028123,0.165456921547133,4.25805050305756,2.06217368116156e-05,0.00010356669042813
"EFNB1",6353.79073395353,0.774012160388813,0.0645382667475904,11.993073247783,3.86301868953343e-33,3.26551439689999e-31
"EFNB2",3142.54116197834,-0.243660729411132,0.11536033596263,-2.11217076803646,0.0346718048315935,0.0732126706435772
"EFNB3",1876.9027317939,0.511427430616594,0.120556397847902,4.24222554543996,2.21314106807061e-05,0.000110473846361472
"EFR3A",2212.21894179552,-0.473947066305814,0.0989137001019204,-4.79152095025725,1.65521732882497e-06,1.01570154268805e-05
"EFR3B",436.082282273306,-0.803985404187473,0.0908085796230103,-8.85362823122219,8.47192485702043e-19,2.33268067980973e-17
"EFS",422.819780495093,0.218968975891721,0.113955570606287,1.92152937084797,0.0546650032231024,0.10737132554896
"EFTUD2",2189.2024492793,-0.173776449376686,0.0596327412966952,-2.91411136898912,0.00356702629368312,0.0104110205957934
"EGF",357.010374736225,-0.335614594407444,0.0969187187037383,-3.46284596924308,0.000534494277077669,0.00195012376683928
"EGFEM1P",83.3854273635395,-0.0220257361901965,0.191013558186898,-0.115309805226733,0.908199566759036,0.938443489042723
"EGFL6",7.87476928767791,0.706234324852004,0.547502810453979,1.28991908601603,0.197078753264577,0.305340411661203
"EGFL7",781.767632698393,1.35758997553249,0.158505058535701,8.56496308745068,1.08110473513977e-17,2.67174653807082e-16
"EGFL8",96.1467228743406,-0.0334168205716131,0.16647930642723,-0.20072657250179,0.840912380719731,0.891523727387922
